"","Sub","Run","Movie","Avg_x","Avg_y","P_Lower","P_Upper","P_Mouth","P_Eye","P_NotROI","P_NotFace","NumFix","Std_x","Std_y"
"2468",62,3,8,969,539,0.210643015521064,0.60310421286031,0.0864745011086474,0.496674057649667,0.416851441241685,0.186252771618625,49,137.531176928049,84.5377121507875
"2469",62,3,9,922,502,0.124223602484472,0.72360248447205,0.0295031055900621,0.644409937888199,0.326086956521739,0.152173913043478,85,148.098015328388,89.3648304484888
"2470",62,3,10,1074,544,0.218487394957983,0.752100840336134,0.144957983193277,0.607142857142857,0.247899159663866,0.0294117647058824,53,91.2839770823186,116.07970172805
"2471",62,4,1,911,485,0.0188284518828452,0.924686192468619,0.0292887029288703,0.813807531380753,0.156903765690377,0.0564853556485356,52,73.8507221005773,73.3047547540683
"2472",62,4,2,963,472,0.0921052631578947,0.889097744360902,0.0770676691729323,0.633458646616541,0.289473684210526,0.018796992481203,52,70.2310483319922,68.4349318732994
"2473",62,4,3,935,542,0.0631364562118126,0.731160896130346,0.0285132382892057,0.613034623217923,0.358452138492872,0.205702647657841,55,81.9410115050973,111.338040739671
"2474",62,4,4,802,540,0.299168975069252,0.689750692520776,0.235457063711911,0.490304709141274,0.274238227146814,0.0110803324099723,38,74.4993066005134,103.710481247687
"2475",62,4,5,984,470,0.0785973397823458,0.813784764207981,0.0241837968561064,0.743651753325272,0.232164449818622,0.107617896009674,91,93.6290401278378,80.5992267451443
"2476",62,4,6,949,461,0.045643153526971,0.91701244813278,0.00829875518672199,0.850622406639004,0.141078838174274,0.037344398340249,54,100.447739854271,90.3195945525578
"2477",62,4,7,931,583,0.0244565217391304,0.948369565217391,0.0244565217391304,0.733695652173913,0.241847826086957,0.0271739130434783,44,99.0826554322914,96.6943835430908
"2478",62,4,8,1009,625,0.174353205849269,0.760404949381327,0.103487064116985,0.681664791901012,0.214848143982002,0.0652418447694038,112,153.274094897445,90.0133321602742
"2479",62,4,9,833,492,0.0832,0.896,0.0096,0.7216,0.2688,0.0208,69,81.8214340778747,72.8802635516639
"2480",62,4,10,851,516,0.049597855227882,0.872654155495979,0.0254691689008043,0.804289544235925,0.170241286863271,0.0777479892761394,85,88.4113168086936,82.8699059287605
"2481",63,1,1,951,463,0.00146627565982405,0.980938416422287,0.00146627565982405,0.980938416422287,0.0175953079178886,0.0175953079178886,42,69.4312897252652,27.6258551447972
"2482",63,1,2,948,381,0,0.92512077294686,0,0.88768115942029,0.11231884057971,0.0748792270531401,60,130.998754914165,62.1069184730082
"2483",63,1,3,1013,508,0.00274725274725275,0.917582417582418,0.00274725274725275,0.917582417582418,0.0796703296703297,0.0796703296703297,24,81.3593202489166,38.8815663851737
"2484",63,1,4,899,446,0.0089974293059126,0.88560411311054,0.0089974293059126,0.881748071979435,0.109254498714653,0.105398457583548,65,95.5511932134503,49.6835682171353
"2485",63,1,5,814,489,0.0347826086956522,0.907246376811594,0.0347826086956522,0.901449275362319,0.063768115942029,0.0579710144927536,33,90.9412252865924,64.4187620496681
"2486",63,1,6,878,465,0.00168918918918919,0.947635135135135,0.00168918918918919,0.880067567567568,0.118243243243243,0.0506756756756757,57,73.4995601541924,72.4821018309284
"2487",63,1,7,839,412,0,0.916093535075653,0,0.91334250343879,0.0866574965612105,0.0839064649243466,62,86.9281054807847,59.7585458999685
"2488",63,1,8,891,465,0,0.688969258589512,0,0.688969258589512,0.311030741410488,0.311030741410488,45,109.992355420431,55.0745726424008
"2489",63,1,9,959,476,0.0162162162162162,0.949189189189189,0.012972972972973,0.930810810810811,0.0562162162162162,0.0345945945945946,83,74.3955068586785,53.4416547291522
"2490",63,1,10,883,450,0.0611702127659574,0.882978723404255,0.0611702127659574,0.837765957446808,0.101063829787234,0.0558510638297872,28,114.221499133752,55.2095958996481
"2491",63,2,1,972,478,0,0.989276139410188,0,0.970509383378016,0.0294906166219839,0.0107238605898123,30,113.494183164102,39.1128562460298
"2492",63,2,2,1123,308,0.0025,0.7225,0,0.675,0.325,0.275,56,452.841707104977,251.571507615131
"2493",63,2,3,1119,484,0.002,0.974,0.002,0.974,0.024,0.024,41,89.7698455161866,37.6550169831325
"2494",63,2,4,1034,418,0.00575373993095512,0.945914844649022,0.00575373993095512,0.895281933256617,0.0989643268124281,0.048331415420023,82,128.738526839486,67.5045570862818
"2495",63,2,5,929,454,0,0.971653543307087,0,0.937007874015748,0.062992125984252,0.0283464566929134,68,49.8582362801518,36.8376142454916
"2496",63,2,6,933,532,0.0307971014492754,0.882246376811594,0.00996376811594203,0.874094202898551,0.115942028985507,0.0869565217391304,114,121.494639002049,84.9830941940893
"2497",63,2,7,990,537,0,0.944672131147541,0,0.944672131147541,0.055327868852459,0.055327868852459,48,97.5659788326741,58.7501094991746
"2498",63,2,8,955,452,0.00143061516452074,0.929899856938484,0,0.912732474964235,0.0872675250357654,0.0686695278969957,70,124.741257281428,43.2082933342661
"2499",63,2,9,901,461,0,0.636363636363636,0,0.636363636363636,0.363636363636364,0.363636363636364,61,96.1620067166606,111.247170221991
"2500",63,2,10,955,467,0.0277777777777778,0.946969696969697,0,0.881313131313131,0.118686868686869,0.0252525252525253,50,99.4284881276584,52.8165308282526
"2501",63,3,1,984,464,0.0163204747774481,0.93026706231454,0.00741839762611276,0.862017804154303,0.130563798219585,0.0534124629080119,54,105.685146549547,46.362185149874
"2502",63,3,2,836,507,0.0158730158730159,0.924162257495591,0,0.924162257495591,0.0758377425044092,0.0599647266313933,56,85.3686303856092,36.8540894356039
"2503",63,3,3,816,559,0.00141643059490085,0.876770538243626,0.00141643059490085,0.84985835694051,0.148725212464589,0.121813031161473,65,107.259980394447,36.6324178244292
"2504",63,3,4,911,472,0,0.879545454545455,0,0.814772727272727,0.185227272727273,0.120454545454545,65,167.682664950023,39.0280165314632
"2505",63,3,5,946,534,0.0758293838862559,0.924170616113744,0.0568720379146919,0.924170616113744,0.018957345971564,0,35,78.1921862561063,38.7058402284233
"2506",63,3,6,974,577,0.0143415906127771,0.916558018252933,0.0143415906127771,0.898305084745763,0.0873533246414602,0.0691003911342894,75,62.266247862567,50.6848955575167
"2507",63,3,7,881,594,0.0934891485809683,0.856427378964942,0.0818030050083473,0.804674457429048,0.113522537562604,0.0500834724540902,48,71.0439287133246,84.0125146603642
"2508",63,3,8,944,443,0.0614406779661017,0.593220338983051,0.0529661016949153,0.540254237288136,0.406779661016949,0.345338983050847,46,120.086788865046,89.4175950362588
"2509",63,3,9,895,482,0.026685393258427,0.820224719101124,0.00561797752808989,0.783707865168539,0.210674157303371,0.153089887640449,75,149.839736904001,59.5849215686782
"2510",63,3,10,1049,498,0.0654761904761905,0.920634920634921,0.00992063492063492,0.886904761904762,0.103174603174603,0.0138888888888889,51,65.1465475133084,62.7297977505519
"2511",63,4,1,907,476,0.0020746887966805,0.975103734439834,0,0.968879668049793,0.0311203319502075,0.0228215767634855,39,68.1177460594084,26.977659236816
"2512",63,4,2,959,431,0.0458553791887125,0.867724867724868,0.0388007054673721,0.837742504409171,0.123456790123457,0.0864197530864197,54,92.8858438420596,69.808574598165
"2513",63,4,3,937,544,0.00910746812386157,0.841530054644809,0.00364298724954463,0.757741347905282,0.238615664845173,0.14936247723133,45,85.7366269136372,86.2068850408355
"2514",63,4,4,842,498,0.06282722513089,0.87434554973822,0.0287958115183246,0.793193717277487,0.178010471204188,0.06282722513089,40,82.4589422642761,69.6830997382727
"2515",63,4,5,973,449,0,0.940649496080627,0,0.927211646136618,0.0727883538633819,0.0593505039193729,83,83.8609813348094,34.9519378295209
"2516",63,4,6,972,463,0,1,0,0.986666666666667,0.0133333333333333,0,56,80.5157145208763,32.3921969271723
"2517",63,4,7,952,536,0.00515463917525773,0.917525773195876,0.00515463917525773,0.889175257731959,0.105670103092784,0.077319587628866,43,96.9109629951375,72.3554170435406
"2518",63,4,8,1007,576,0.0125,0.959375,0.0125,0.919791666666667,0.0677083333333333,0.028125,81,107.151724087046,52.3173061209029
"2519",63,4,9,813,481,0.05,0.868571428571429,0.0242857142857143,0.817142857142857,0.158571428571429,0.0814285714285714,66,73.1089005441575,54.7288730274719
"2520",63,4,10,836,499,0.0086848635235732,0.964019851116625,0.0086848635235732,0.910669975186104,0.0806451612903226,0.0272952853598015,73,65.9182170330035,61.5610336539737
"2521",64,1,1,928,535,0.227405247813411,0.737609329446064,0.0641399416909621,0.653061224489796,0.282798833819242,0.0349854227405248,46,69.2909857135359,61.2535473354278
"2522",64,1,2,920,431,0.140758873929009,0.826193390452876,0.0844553243574051,0.780905752753978,0.134638922888617,0.0330477356181151,56,120.896339892956,54.8422543075158
"2523",64,1,3,1015,598,0.0478723404255319,0.917553191489362,0.101063829787234,0.606382978723404,0.292553191489362,0.0345744680851064,28,100.981152632372,62.0087591379109
"2524",64,1,4,919,502,0.0763358778625954,0.83587786259542,0.0559796437659033,0.758269720101781,0.185750636132316,0.0877862595419847,59,153.6597172451,80.3105397542276
"2525",64,1,5,859,506,0.0845070422535211,0.859154929577465,0.0394366197183099,0.830985915492958,0.129577464788732,0.0563380281690141,22,88.1788269749673,60.027052289333
"2526",64,1,6,866,500,0.0437710437710438,0.954545454545455,0.0286195286195286,0.865319865319865,0.106060606060606,0.00168350168350168,40,87.3244902505175,70.619166718715
"2527",64,1,7,877,430,0.00532623169107856,0.944074567243675,0,0.906790945406125,0.0932090545938748,0.0505992010652463,53,117.460466980427,47.831145343394
"2528",64,1,8,930,506,0.0170132325141777,0.982986767485822,0.0264650283553875,0.973534971644612,0,0,35,101.506907377686,37.490674295407
"2529",64,1,9,993,507,0.120634920634921,0.852910052910053,0.135449735449735,0.830687830687831,0.0338624338624339,0.0264550264550265,62,83.0277814491718,74.4235998539679
"2530",64,1,10,960,495,0.0764872521246459,0.830028328611898,0.0764872521246459,0.739376770538244,0.18413597733711,0.0934844192634561,29,138.560834292428,137.906854928936
"2531",64,2,1,940,559,0.230994152046784,0.698830409356725,0.14327485380117,0.608187134502924,0.248538011695906,0.0701754385964912,34,99.5529582252535,93.8982892626151
"2532",64,2,2,916,522,0.15035799522673,0.84964200477327,0.116945107398568,0.470167064439141,0.412887828162291,0,32,72.9935147084294,80.577075749461
"2533",64,2,3,1074,514,0.0102459016393443,0.911885245901639,0,0.879098360655738,0.120901639344262,0.0778688524590164,37,107.085336429652,46.3376126283425
"2534",64,2,4,1035,453,0.0248027057497181,0.948139797068771,0.0248027057497181,0.93348365276212,0.0417136414881623,0.0270574971815107,73,137.346538775291,55.8527705399146
"2535",64,2,5,920,515,0.165845648604269,0.814449917898194,0.164203612479475,0.733990147783251,0.101806239737274,0.0197044334975369,46,50.1453409990678,64.5510521493607
"2536",64,2,6,919,597,0.0885608856088561,0.845018450184502,0.040590405904059,0.797970479704797,0.161439114391144,0.0664206642066421,92,123.560795754744,60.2592508661824
"2537",64,2,7,977,572,0.0363247863247863,0.863247863247863,0.0235042735042735,0.818376068376068,0.158119658119658,0.10042735042735,41,127.835157842196,72.0865988766257
"2538",64,2,8,958,491,0.0717423133235725,0.897510980966325,0.0307467057101025,0.871156661786237,0.0980966325036603,0.0307467057101025,62,126.355245971943,57.2845166062986
"2539",64,2,9,861,578,0.148499210110585,0.815165876777251,0.0932069510268562,0.805687203791469,0.101105845181675,0.0363349131121643,59,82.7656865274052,93.415498156104
"2540",64,2,10,945,507,0.123809523809524,0.845238095238095,0.102380952380952,0.821428571428571,0.0761904761904762,0.030952380952381,35,70.9005035658823,64.5669321285269
"2541",64,3,1,991,482,0.0829493087557604,0.771121351766513,0.0384024577572965,0.708141321044547,0.253456221198157,0.145929339477727,60,129.848328313329,86.2018305791519
"2542",64,3,2,822,535,0.102608695652174,0.84695652173913,0.0921739130434783,0.761739130434783,0.146086956521739,0.0504347826086957,47,96.6413803592,60.6123545523982
"2543",64,3,3,827,630,0.0966850828729282,0.810773480662983,0.0718232044198895,0.635359116022099,0.292817679558011,0.0925414364640884,63,143.378839702908,54.2264429760821
"2544",64,3,4,905,509,0.0550351288056206,0.758782201405152,0.0292740046838408,0.672131147540984,0.298594847775176,0.186182669789227,73,169.422870055746,56.5202545437608
"2545",64,3,5,990,515,0.08,0.901176470588235,0.0447058823529412,0.901176470588235,0.0541176470588235,0.0188235294117647,32,89.9030661073455,63.4902482335771
"2546",64,3,6,966,591,0.0347826086956522,0.858385093167702,0.0111801242236025,0.798757763975155,0.190062111801242,0.106832298136646,68,84.9817262370029,64.5298559650309
"2547",64,3,7,891,606,0.105751391465677,0.831168831168831,0.038961038961039,0.782931354359926,0.178107606679035,0.0630797773654917,51,92.0151056899646,79.0565042803244
"2548",64,3,8,959,522,0.039647577092511,0.757709251101322,0.026431718061674,0.594713656387665,0.378854625550661,0.202643171806167,51,92.1950815760621,60.195768424391
"2549",64,3,9,907,539,0.100294985250737,0.793510324483776,0.0294985250737463,0.635693215339233,0.334808259587021,0.106194690265487,69,114.823408490409,80.4328941246717
"2550",64,3,10,1039,496,0.0824742268041237,0.907216494845361,0.0639175257731959,0.888659793814433,0.0474226804123711,0.0103092783505155,46,93.980781033896,77.3373733495763
"2551",64,4,1,888,498,0.089171974522293,0.883227176220807,0.0870488322717622,0.823779193205945,0.089171974522293,0.0276008492569002,45,77.9317230391675,62.1706569971691
"2552",64,4,2,959,485,0.10912343470483,0.826475849731664,0.0715563506261181,0.799642218246869,0.128801431127013,0.0644007155635063,50,74.218443447318,97.6738095874386
"2553",64,4,3,915,565,0.011214953271028,0.908411214953271,0.00934579439252336,0.807476635514019,0.183177570093458,0.0803738317757009,46,57.4197324584925,35.7662096414771
"2554",64,4,4,799,535,0.127182044887781,0.872817955112219,0.127182044887781,0.800498753117207,0.0723192019950125,0,27,72.3902274838786,62.9373359129091
"2555",64,4,5,966,512,0.102620087336245,0.829694323144105,0.0720524017467249,0.781659388646288,0.146288209606987,0.0676855895196507,80,75.6348750404292,67.8072458159399
"2556",64,4,6,955,499,0.0920810313075506,0.850828729281768,0.0386740331491713,0.826887661141805,0.134438305709024,0.0570902394106814,36,94.5759950093697,64.4333626180913
"2557",64,4,7,925,605,0.0888888888888889,0.896296296296296,0.0839506172839506,0.804938271604938,0.111111111111111,0.0148148148148148,32,82.561779337702,90.6266838734816
"2558",64,4,8,964,628,0.0888223552894212,0.877245508982036,0.0768463073852295,0.740518962075848,0.182634730538922,0.0339321357285429,83,123.576929940485,70.1459881997487
"2559",64,4,9,788,524,0.0416068866571019,0.896700143472023,0.0315638450502152,0.685796269727403,0.282639885222382,0.0616929698708752,54,69.6260007423564,50.1600116810026
"2560",64,4,10,856,568,0.0235849056603774,0.966981132075472,0.00117924528301887,0.675707547169811,0.32311320754717,0.00943396226415094,69,88.7147332143001,63.7863764171246
"2561",65,1,1,975,501,0.0149700598802395,0.967065868263473,0,0.967065868263473,0.0329341317365269,0.0179640718562874,50,92.8141926186227,30.1637758221532
"2562",65,1,2,930,415,0.0154761904761905,0.902380952380952,0.0154761904761905,0.869047619047619,0.11547619047619,0.0821428571428571,61,177.248126359357,103.567278378809
"2563",65,1,3,1030,595,0.0921052631578947,0.839473684210526,0.1,0.789473684210526,0.110526315789474,0.068421052631579,24,113.455509328339,48.7896777234137
"2564",65,1,4,937,494,0.0397515527950311,0.895652173913044,0.0372670807453416,0.867080745341615,0.0956521739130435,0.0645962732919255,51,129.751979424207,68.3725272640412
"2565",65,1,5,847,549,0.175438596491228,0.771929824561403,0.152046783625731,0.707602339181287,0.140350877192982,0.0526315789473684,35,112.352492125983,88.6520066644086
"2566",65,1,6,886,548,0.120748299319728,0.874149659863946,0.115646258503401,0.574829931972789,0.30952380952381,0.00510204081632653,56,74.4722331981246,107.954894701957
"2567",65,1,7,888,526,0.352702702702703,0.639189189189189,0.227027027027027,0.387837837837838,0.385135135135135,0.00810810810810811,47,88.7565247861307,72.1817748932156
"2568",65,1,8,895,559,0.134357005758157,0.831094049904031,0.147792706333973,0.817658349328215,0.0345489443378119,0.0345489443378119,50,115.62115390165,74.6231202105618
"2569",65,1,9,977,532,0.232085561497326,0.725133689839572,0.252406417112299,0.628877005347594,0.118716577540107,0.0427807486631016,66,62.7484293638418,82.5851386317361
"2570",65,1,10,933,468,0.0983606557377049,0.819672131147541,0.0901639344262295,0.693989071038251,0.215846994535519,0.0819672131147541,33,124.921339190306,101.682448297322
"2571",65,2,1,950,511,0,0.935754189944134,0,0.826815642458101,0.173184357541899,0.0642458100558659,27,121.556069495819,48.2741368275549
"2572",65,2,2,920,507,0.277389277389277,0.703962703962704,0.263403263403263,0.662004662004662,0.0745920745920746,0.0186480186480186,35,73.7714461346644,102.589446910994
"2573",65,2,3,1116,567,0.221789883268482,0.743190661478599,0.21011673151751,0.630350194552529,0.159533073929961,0.0350194552529183,39,111.773538374497,77.6175558560206
"2574",65,2,4,1046,493,0.154897494305239,0.845102505694761,0.123006833712984,0.620728929384966,0.25626423690205,0,63,75.3972636549867,79.7151684620196
"2575",65,2,5,942,505,0.129720853858785,0.779967159277504,0.129720853858785,0.719211822660099,0.151067323481117,0.090311986863711,57,92.5492209632827,119.689828373297
"2576",65,2,6,948,612,0.178130511463845,0.796296296296296,0.134920634920635,0.770723104056437,0.0943562610229277,0.0255731922398589,82,125.601358346131,105.468516034921
"2577",65,2,7,998,553,0,0.87710843373494,0,0.824096385542169,0.175903614457831,0.12289156626506,40,110.226565232583,97.4177900039882
"2578",65,2,8,956,548,0.17774343122102,0.795981452859351,0.126738794435858,0.585780525502318,0.287480680061824,0.0262751159196291,47,116.444212446559,92.7770505196714
"2579",65,2,9,891,621,0.217770034843206,0.780487804878049,0.0418118466898955,0.689895470383275,0.268292682926829,0.00174216027874564,42,80.6490867370253,81.7841812296777
"2580",65,2,10,933,522,0.126550868486352,0.826302729528536,0.0669975186104218,0.774193548387097,0.158808933002481,0.0471464019851117,42,76.8159868505372,78.1728813471352
"2581",65,3,1,972,479,0,0.872191011235955,0,0.844101123595506,0.155898876404494,0.127808988764045,37,131.659190929383,35.5945415390081
"2582",65,3,2,834,551,0.103074141048825,0.851717902350814,0.0904159132007233,0.741410488245931,0.168173598553345,0.0452079566003617,58,99.1251432700035,73.2729864831004
"2583",65,3,3,818,615,0.0176630434782609,0.807065217391304,0,0.47554347826087,0.52445652173913,0.175271739130435,55,132.338517526895,89.8817192719601
"2584",65,3,4,913,506,0.0075839653304442,0.765980498374865,0,0.66738894907909,0.33261105092091,0.226435536294691,41,172.515279843257,52.9303336205027
"2585",65,3,5,920,550,0.080091533180778,0.919908466819222,0.0594965675057208,0.773455377574371,0.167048054919908,0,37,79.5236742536121,41.4158155391156
"2586",65,3,6,973,615,0.0163316582914573,0.874371859296482,0,0.806532663316583,0.193467336683417,0.10929648241206,65,80.4200276117662,60.177638952045
"2587",65,3,7,875,602,0.0640138408304498,0.852941176470588,0,0.823529411764706,0.176470588235294,0.0830449826989619,47,96.8840519025531,66.5820024392033
"2588",65,3,8,933,523,0.0778301886792453,0.745283018867924,0.035377358490566,0.582547169811321,0.382075471698113,0.17688679245283,42,114.695865437126,74.7227413445713
"2589",65,3,9,906,524,0.0763983628922237,0.821282401091405,0.0218281036834925,0.710777626193724,0.267394270122783,0.102319236016371,60,122.6322984248,63.9996556778612
"2590",65,3,10,1028,520,0.0233050847457627,0.953389830508475,0.0233050847457627,0.906779661016949,0.0699152542372881,0.0233050847457627,55,68.2693002533445,59.978153303576
"2591",65,4,1,886,403,0,0.740667976424361,0,0.740667976424361,0.259332023575639,0.259332023575639,38,65.189909336334,105.399974952333
"2592",65,4,2,944,451,0.0228471001757469,0.783831282952548,0,0.650263620386643,0.349736379613357,0.193321616871705,43,110.767886223709,136.460741003205
"2593",65,4,3,905,575,0.0675422138836773,0.686679174484053,0.0412757973733583,0.622889305816135,0.335834896810507,0.24577861163227,51,104.61748156046,117.026309745186
"2594",65,4,4,795,486,0.0994897959183673,0.816326530612245,0.0178571428571429,0.806122448979592,0.176020408163265,0.0841836734693878,38,112.717186781378,103.655431872097
"2595",65,4,5,940,457,0,0.917837837837838,0,0.869189189189189,0.130810810810811,0.0821621621621622,68,88.7740225231752,44.61631410804
"2596",65,4,6,950,474,0,0.946850393700787,0,0.799212598425197,0.200787401574803,0.0531496062992126,47,100.973977831486,63.4931534991064
"2597",65,4,7,927,587,0.0251889168765743,0.926952141057935,0.017632241813602,0.861460957178841,0.120906801007557,0.0478589420654912,37,89.3699580983633,68.5996237662174
"2598",65,4,8,952,589,0.076845298281092,0.840242669362993,0.032355915065723,0.785642062689585,0.182002022244692,0.0829120323559151,80,139.83616613505,74.8970297956801
"2599",65,4,9,788,593,0.344624447717231,0.515463917525773,0.0751104565537555,0.334315169366716,0.590574374079529,0.139911634756996,57,98.6947159780293,127.436292821449
"2600",65,4,10,840,499,0.0048661800486618,0.952554744525547,0.0048661800486618,0.948905109489051,0.0462287104622871,0.0425790754257908,61,66.1566775231519,48.4001365917278
"2601",66,1,1,902,427,0,0.726677577741408,0,0.703764320785597,0.296235679214403,0.273322422258592,55,192.220942051976,81.9410413278929
"2602",66,1,2,1007,363,0,0.505390835579515,0,0.467654986522911,0.532345013477089,0.494609164420485,65,235.21373961545,201.615517022686
"2603",66,1,3,981,496,0,0.746312684365782,0,0.746312684365782,0.253687315634218,0.253687315634218,25,58.9939238109708,37.9637184083086
"2604",66,1,4,883,436,0,0.862448418156809,0,0.84181568088033,0.15818431911967,0.137551581843191,59,76.8591390373717,73.243826633076
"2605",66,1,5,827,465,0.0668789808917197,0.471337579617834,0.0445859872611465,0.382165605095541,0.573248407643312,0.461783439490446,37,94.0680119587372,113.071664516286
"2606",66,1,6,875,461,0.0573913043478261,0.744347826086956,0.0573913043478261,0.608695652173913,0.333913043478261,0.198260869565217,54,91.3186360000376,101.761843618496
"2607",66,1,7,806,402,0.0251572327044025,0.817610062893082,0.00786163522012579,0.792452830188679,0.199685534591195,0.157232704402516,58,91.3546085373292,108.537720907052
"2608",66,1,8,830,460,0.0498960498960499,0.486486486486487,0.051975051975052,0.417879417879418,0.53014553014553,0.463617463617464,46,89.8393267377775,101.834085090149
"2609",66,1,9,926,328,0,0.123820754716981,0,0.123820754716981,0.876179245283019,0.876179245283019,60,50.936985751455,44.745698584045
"2610",66,1,10,879,374,0.0482315112540193,0.491961414790997,0.0482315112540193,0.446945337620579,0.504823151125402,0.459807073954984,33,83.710027967825,92.824696231761
"2611",66,2,1,893,505,0.0385852090032154,0.771704180064309,0.0385852090032154,0.688102893890675,0.273311897106109,0.189710610932476,35,101.997501373779,80.5813009153868
"2612",66,2,2,821,420,0.149253731343284,0.26865671641791,0.134328358208955,0.258706467661692,0.606965174129353,0.582089552238806,39,89.2064933273974,122.565299906902
"2613",66,2,3,969,460,0,0.556900726392252,0,0.556900726392252,0.443099273607748,0.443099273607748,37,121.749531039381,50.999983848751
"2614",66,2,4,950,442,0,0.97125,0,0.94375,0.05625,0.02875,59,62.2371948551467,49.9293988892066
"2615",66,2,5,779,361,0,0.152284263959391,0,0.101522842639594,0.898477157360406,0.847715736040609,52,74.7803701630827,60.8237434010386
"2616",66,2,6,861,550,0.0700460829493088,0.620276497695853,0.023963133640553,0.592626728110599,0.383410138248848,0.309677419354839,84,124.530651613984,90.4180999016432
"2617",66,2,7,875,536,0,0.598712446351931,0,0.581545064377682,0.418454935622318,0.401287553648069,40,115.001294834247,71.5939335326908
"2618",66,2,8,880,472,0.0375586854460094,0.757433489827856,0.0219092331768388,0.666666666666667,0.311424100156495,0.205007824726135,77,108.552992385191,77.5956010633059
"2619",66,2,9,805,553,0.194827586206897,0.337931034482759,0.132758620689655,0.337931034482759,0.529310344827586,0.467241379310345,60,68.6835297737957,193.25918519057
"2620",66,2,10,936,382,0,0.397759103641457,0,0.305322128851541,0.694677871148459,0.602240896358543,34,45.9741706547711,103.96529941293
"2621",66,3,1,955,420,0.00205761316872428,0.709876543209877,0,0.660493827160494,0.339506172839506,0.288065843621399,51,90.4623661525529,83.7082052690097
"2622",66,3,2,847,534,0.0440366972477064,0.904587155963303,0.0330275229357798,0.794495412844037,0.172477064220183,0.0513761467889908,50,114.649076988457,84.9671704971062
"2623",66,3,3,797,586,0.0340599455040872,0.743869209809264,0.00136239782016349,0.698910081743869,0.299727520435967,0.222070844686649,54,118.125287779501,92.7988019293629
"2624",66,3,4,873,486,0.0855920114122682,0.430813124108417,0.0627674750356633,0.291012838801712,0.646219686162625,0.483594864479315,95,187.813870399468,173.118674068403
"2625",66,3,5,954,549,0.15347721822542,0.841726618705036,0.026378896882494,0.592326139088729,0.381294964028777,0.00479616306954436,37,67.7161613383652,58.690881763354
"2626",66,3,6,902,586,0.0300136425648022,0.686221009549795,0.00682128240109141,0.55525238744884,0.437926330150068,0.283765347885402,72,77.0276589877926,178.864932625242
"2627",66,3,7,876,651,0.192857142857143,0.732142857142857,0.173214285714286,0.698214285714286,0.128571428571429,0.075,59,75.1154373307022,92.1489408290642
"2628",66,3,8,966,598,0.471014492753623,0.28743961352657,0.408212560386473,0.222222222222222,0.369565217391304,0.241545893719807,53,114.5502113566,133.521520581866
"2629",66,3,9,880,523,0.120481927710843,0.683304647160069,0.0533562822719449,0.564543889845095,0.38209982788296,0.196213425129088,71,92.3745444422127,87.7803701164987
"2630",66,3,10,1010,581,0.171492204899777,0.783964365256125,0.151447661469933,0.501113585746102,0.347438752783964,0.044543429844098,43,40.7516569742032,93.8012360873164
"2631",66,4,1,811,459,0.027027027027027,0.778869778869779,0.027027027027027,0.778869778869779,0.194103194103194,0.194103194103194,48,72.990522133066,63.9661299065647
"2632",66,4,2,894,469,0.0634920634920635,0.857142857142857,0.00352733686067019,0.657848324514991,0.338624338624339,0.0793650793650794,46,57.2846980537853,78.3941673509628
"2633",66,4,3,860,524,0.0434782608695652,0.737154150197628,0.0197628458498024,0.689723320158103,0.290513833992095,0.219367588932806,57,78.9389122085923,73.2331405954285
"2634",66,4,4,744,472,0.037463976945245,0.896253602305475,0,0.884726224783862,0.115273775216138,0.0662824207492795,33,122.924835208337,64.1563604419359
"2635",66,4,5,867,459,0.0309892729439809,0.641239570917759,0.0143027413587604,0.563766388557807,0.421930870083433,0.32777115613826,81,82.4892899397455,86.5441997884381
"2636",66,4,6,861,429,0,0.904854368932039,0,0.904854368932039,0.0951456310679612,0.0951456310679612,35,113.919980151205,29.6245501745049
"2637",66,4,7,842,498,0.00279329608938547,0.463687150837989,0,0.410614525139665,0.589385474860335,0.533519553072626,39,96.247263440884,92.5057533868171
"2638",66,4,8,888,596,0.0641592920353982,0.798672566371681,0.0287610619469027,0.730088495575221,0.241150442477876,0.13716814159292,83,134.971305211441,60.1905735257438
"2639",66,4,9,715,488,0.0422018348623853,0.48256880733945,0,0.346788990825688,0.653211009174312,0.475229357798165,57,123.722326275503,88.3564237889869
"2640",66,4,10,724,464,0,0.638198757763975,0,0.625776397515528,0.374223602484472,0.361801242236025,62,82.9856771408666,55.4023315250619
"2641",67,1,1,891,429,0,0.853915662650602,0,0.853915662650602,0.146084337349398,0.146084337349398,45,73.0277983472891,30.4663330611404
"2642",67,1,2,895,349,0.00360144057623049,0.97719087635054,0.00360144057623049,0.97719087635054,0.0192076830732293,0.0192076830732293,46,78.839326923265,31.4326131368905
"2643",67,1,3,1005,509,0,0.868279569892473,0,0.868279569892473,0.131720430107527,0.131720430107527,33,80.4752671003258,29.7090727447524
"2644",67,1,4,895,454,0.0112640801001252,0.926157697121402,0.00500625782227785,0.924906132665832,0.0700876095118899,0.0625782227784731,62,98.5334773933251,47.8250697601229
"2645",67,1,5,805,462,0,0.974504249291785,0,0.974504249291785,0.0254957507082153,0.0254957507082153,21,62.0908998432943,28.9373879424643
"2646",67,1,6,825,460,0,0.91768826619965,0,0.875656742556918,0.124343257443082,0.0823117338003503,62,74.0775699197249,58.2513732395107
